Id,WnvPresent
145,0.0013632838
146,0.0010049596
147,0.0018105144
148,0.00033961458
149,0.00033961458
150,0.00033961458
151,0.00033961458
152,0.00033961458
153,0.00054805126
154,0.0005683648
155,0.00064497214
156,0.00033747166
157,0.00033747166
158,0.00033747166
159,0.00033747166
160,0.00033747166
161,0.00087541307
162,0.0007736861
163,0.0011158389
164,0.00033879836
165,0.00033879836
166,0.00033879836
167,0.00033879836
168,0.00033879836
169,0.000612018
170,0.0006023096
171,0.0007312761
172,0.00033739675
173,0.00033739675
174,0.00033739675
175,0.00033739675
176,0.00033739675
177,0.000612018
178,0.0006023096
179,0.0007312761
180,0.00033739675
181,0.00033739675
182,0.00033739675
183,0.00033739675
184,0.00033739675
185,0.000612018
186,0.0006023096
187,0.0007312761
188,0.00033739675
189,0.00033739675
190,0.00033739675
191,0.00033739675
192,0.00033739675
193,0.00060984027
194,0.00061327254
195,0.0007300631
196,0.00033789358
197,0.00033789358
198,0.00033789358
199,0.00033789358
200,0.00033789358
201,0.00057792343
202,0.0005939037
203,0.0006857018
204,0.00033791966
205,0.00033791966
206,0.00033791966
207,0.00033791966
208,0.00033791966
209,0.00060798903
210,0.00062231976
211,0.0007294307
212,0.00033829565
213,0.00033829565
214,0.00033829565
215,0.00033829565
216,0.00033829565
217,0.00057792343
218,0.0005939037
219,0.0006857018
220,0.00033791966
221,0.00033791966
222,0.00033791966
223,0.00033791966
224,0.00033791966
225,0.00057792343
226,0.0005939037
227,0.0006857018
228,0.00033791966
229,0.00033791966
230,0.00033791966
231,0.00033791966
232,0.00033791966
233,0.00060798903
234,0.00062231976
235,0.0007294307
236,0.00033829565
237,0.00033829565
238,0.00033829565
239,0.00033829565
240,0.00033829565
241,0.00090172084
242,0.00077762426
243,0.00118628
244,0.00033786346
245,0.00033786346
246,0.00033786346
247,0.00033786346
248,0.00033786346
249,0.0007519968
250,0.00069336715
251,0.00094674504
252,0.00033782222
253,0.00033782222
254,0.00033782222
255,0.00033782222
256,0.00033782222
257,0.00057792343
258,0.0005939037
259,0.0006857018
260,0.00033791966
261,0.00033791966
262,0.00033791966
263,0.00033791966
264,0.00033791966
265,0.000612018
266,0.0006023096
267,0.0007312761
268,0.00033739675
269,0.00033739675
270,0.00033739675
271,0.00033739675
272,0.00033739675
273,0.00065391435
274,0.00062408805
275,0.00079343654
276,0.0003373578
277,0.0003373578
278,0.0003373578
279,0.0003373578
280,0.0003373578
281,0.000612018
282,0.0006023096
283,0.0007312761
284,0.00033739675
285,0.00033739675
286,0.00033739675
287,0.00033739675
288,0.00033739675
289,0.000612018
290,0.0006023096
291,0.0007312761
292,0.00033739675
293,0.00033739675
294,0.00033739675
295,0.00033739675
296,0.00033739675
297,0.00060984027
298,0.00061327254
299,0.0007300631
300,0.00033789358
301,0.00033789358
302,0.00033789358
303,0.00033789358
304,0.00033789358
305,0.00054805126
306,0.0005683648
307,0.00064497214
308,0.00033747166
309,0.00033747166
310,0.00033747166
311,0.00033747166
312,0.00033747166
313,0.00065391435
314,0.00062408805
315,0.00079343654
316,0.0003373578
317,0.0003373578
318,0.0003373578
319,0.0003373578
320,0.0003373578
321,0.0006441962
322,0.0006444553
323,0.00078115205
324,0.00033831727
325,0.00033831727
326,0.00033831727
327,0.00033831727
328,0.00033831727
329,0.00072787213
330,0.0006779368
331,0.00085003616
332,0.00033902013
333,0.00033902013
334,0.00033902013
335,0.00033902013
336,0.00033902013
337,0.00070358114
338,0.0006491139
339,0.0008684369
340,0.00033733592
341,0.00033733592
342,0.00033733592
343,0.00033733592
344,0.00033733592
345,0.00065391435
346,0.00062408805
347,0.00079343654
348,0.0003373578
349,0.0003373578
350,0.0003373578
351,0.0003373578
352,0.0003373578
353,0.00070358114
354,0.0006491139
355,0.0008684369
356,0.00033733592
357,0.00033733592
358,0.00033733592
359,0.00033733592
360,0.00033733592
361,0.00090172084
362,0.00077762426
363,0.00118628
364,0.00033786346
365,0.00033786346
366,0.00033786346
367,0.00033786346
368,0.00033786346
369,0.0017798302
370,0.0011171041
371,0.0023581302
372,0.00034063225
373,0.00034063225
374,0.00034063225
375,0.00034063225
376,0.00034063225
377,0.00087541307
378,0.0007736861
379,0.0011158389
380,0.00033879836
381,0.00033879836
382,0.00033879836
383,0.00033879836
384,0.00033879836
385,0.00064908026
386,0.00063468236
387,0.000785989
388,0.00033785668
389,0.00033785668
390,0.00033785668
391,0.00033785668
392,0.00033785668
393,0.00054805126
394,0.0005683648
395,0.00064497214
396,0.00033747166
397,0.00033747166
398,0.00033747166
399,0.00033747166
400,0.00033747166
401,0.00064908026
402,0.00063468236
403,0.000785989
404,0.00033785668
405,0.00033785668
406,0.00033785668
407,0.00033785668
408,0.00033785668
409,0.00054805126
410,0.0005683648
411,0.00064497214
412,0.00033747166
413,0.00033747166
414,0.00033747166
415,0.00033747166
416,0.00033747166
417,0.00054805126
418,0.0005683648
419,0.00064497214
420,0.00033747166
421,0.00033747166
422,0.00033747166
423,0.00033747166
424,0.00033747166
425,0.00054805126
426,0.0005683648
427,0.00064497214
428,0.00033747166
429,0.00033747166
430,0.00033747166
431,0.00033747166
432,0.00033747166
433,0.00057792343
434,0.0005939037
435,0.0006857018
436,0.00033791966
437,0.00033791966
438,0.00033791966
439,0.00033791966
440,0.00033791966
441,0.00060798903
442,0.00062231976
443,0.0007294307
444,0.00033829565
445,0.00033829565
446,0.00033829565
447,0.00033829565
448,0.00033829565
449,0.00054805126
450,0.0005683648
451,0.00064497214
452,0.00033747166
453,0.00033747166
454,0.00033747166
455,0.00033747166
456,0.00033747166
457,0.00060798903
458,0.00062231976
459,0.0007294307
460,0.00033829565
461,0.00033829565
462,0.00033829565
463,0.00033829565
464,0.00033829565
465,0.000612018
466,0.0006023096
467,0.0007312761
468,0.00033739675
469,0.00033739675
470,0.00033739675
471,0.00033739675
472,0.00033739675
473,0.000695884
474,0.0006620567
475,0.0008586453
476,0.0003378306
477,0.0003378306
478,0.0003378306
479,0.0003378306
480,0.0003378306
481,0.001221688
482,0.00095626066
483,0.0016687751
484,0.00033910692
485,0.00033910692
486,0.00033910692
487,0.00033910692
488,0.00033910692
489,0.00057692704
490,0.00058457995
491,0.0006826317
492,0.00033743677
493,0.00033743677
494,0.00033743677
495,0.00033743677
496,0.00033743677
497,0.00057792343
498,0.0005939037
499,0.0006857018
500,0.00033791966
501,0.00033791966
502,0.00033791966
503,0.00033791966
504,0.00033791966
505,0.00060798903
506,0.00062231976
507,0.0007294307
508,0.00033829565
509,0.00033829565
510,0.00033829565
511,0.00033829565
512,0.00033829565
513,0.00064908026
514,0.00063468236
515,0.000785989
516,0.00033785668
517,0.00033785668
518,0.00033785668
519,0.00033785668
520,0.00033785668
521,0.00060984027
522,0.00061327254
523,0.0007300631
524,0.00033789358
525,0.00033789358
526,0.00033789358
527,0.00033789358
528,0.00033789358
529,0.00070358114
530,0.0006491139
531,0.0008684369
532,0.00033733592
533,0.00033733592
534,0.00033733592
535,0.00033733592
536,0.00033733592
537,0.0008876238
538,0.0007848735
539,0.0011630179
540,0.00033836937
541,0.00033836937
542,0.00033836937
543,0.00033836937
544,0.00033836937
545,0.00057792343
546,0.0005939037
547,0.0006857018
548,0.00033791966
549,0.00033791966
550,0.00033791966
551,0.00033791966
552,0.00033791966
553,0.00060984027
554,0.00061327254
555,0.0007300631
556,0.00033789358
557,0.00033789358
558,0.00033789358
559,0.00033789358
560,0.00033789358
561,0.00070358114
562,0.0006491139
563,0.0008684369
564,0.00033733592
565,0.00033733592
566,0.00033733592
567,0.00033733592
568,0.00033733592
569,0.00054805126
570,0.0005683648
571,0.00064497214
572,0.00033747166
573,0.00033747166
574,0.00033747166
575,0.00033747166
576,0.00033747166
577,0.00054805126
578,0.0005683648
579,0.00064497214
580,0.00033747166
581,0.00033747166
582,0.00033747166
583,0.00033747166
584,0.00033747166
585,0.00064908026
586,0.00063468236
587,0.000785989
588,0.00033785668
589,0.00033785668
590,0.00033785668
591,0.00033785668
592,0.00033785668
593,0.00057692704
594,0.00058457995
595,0.0006826317
596,0.00033743677
597,0.00033743677
598,0.00033743677
599,0.00033743677
600,0.00033743677
601,0.00065391435
602,0.00062408805
603,0.00079343654
604,0.0003373578
605,0.0003373578
606,0.0003373578
607,0.0003373578
608,0.0003373578
609,0.00060984027
610,0.00061327254
611,0.0007300631
612,0.00033789358
613,0.00033789358
614,0.00033789358
615,0.00033789358
616,0.00033789358
617,0.00057792343
618,0.0005939037
619,0.0006857018
620,0.00033791966
621,0.00033791966
622,0.00033791966
623,0.00033791966
624,0.00033791966
625,0.00057792343
626,0.0005939037
627,0.0006857018
628,0.00033791966
629,0.00033791966
630,0.00033791966
631,0.00033791966
632,0.00033791966
633,0.0006441962
634,0.0006444553
635,0.00078115205
636,0.00033831727
637,0.00033831727
638,0.00033831727
639,0.00033831727
640,0.00033831727
641,0.00057792343
642,0.0005939037
643,0.0006857018
644,0.00033791966
645,0.00033791966
646,0.00033791966
647,0.00033791966
648,0.00033791966
649,0.00057692704
650,0.00058457995
651,0.0006826317
652,0.00033743677
653,0.00033743677
654,0.00033743677
655,0.00033743677
656,0.00033743677
657,0.00057692704
658,0.00058457995
659,0.0006826317
660,0.00033743677
661,0.00033743677
662,0.00033743677
663,0.00033743677
664,0.00033743677
665,0.00057692704
666,0.00058457995
667,0.0006826317
668,0.00033743677
669,0.00033743677
670,0.00033743677
671,0.00033743677
672,0.00033743677
673,0.00065391435
674,0.00062408805
675,0.00079343654
676,0.0003373578
677,0.0003373578
678,0.0003373578
679,0.0003373578
680,0.0003373578
681,0.00054805126
682,0.0005683648
683,0.00064497214
684,0.00033747166
685,0.00033747166
686,0.00033747166
687,0.00033747166
688,0.00033747166
689,0.00065391435
690,0.00062408805
691,0.00079343654
692,0.0003373578
693,0.0003373578
694,0.0003373578
695,0.0003373578
696,0.0003373578
697,0.00054805126
698,0.0005683648
699,0.00064497214
700,0.00033747166
701,0.00033747166
702,0.00033747166
703,0.00033747166
704,0.00033747166
705,0.00054805126
706,0.0005683648
707,0.00064497214
708,0.00033747166
709,0.00033747166
710,0.00033747166
711,0.00033747166
712,0.00033747166
713,0.00060984027
714,0.00061327254
715,0.0007300631
716,0.00033789358
717,0.00033789358
718,0.00033789358
719,0.00033789358
720,0.00033789358
721,0.000612018
722,0.0006023096
723,0.0007312761
724,0.00033739675
725,0.00033739675
726,0.00033739675
727,0.00033739675
728,0.00033739675
729,0.00065391435
730,0.00062408805
731,0.00079343654
732,0.0003373578
733,0.0003373578
734,0.0003373578
735,0.0003373578
736,0.0003373578
737,0.0006441962
738,0.0006444553
739,0.00078115205
740,0.00033831727
741,0.00033831727
742,0.00033831727
743,0.00033831727
744,0.00033831727
745,0.00057792343
746,0.0005939037
747,0.0006857018
748,0.00033791966
749,0.00033791966
750,0.00033791966
751,0.00033791966
752,0.00033791966
753,0.00057692704
754,0.00058457995
755,0.0006826317
756,0.00033743677
757,0.00033743677
758,0.00033743677
759,0.00033743677
760,0.00033743677
761,0.00057792343
762,0.0005939037
763,0.0006857018
764,0.00033791966
765,0.00033791966
766,0.00033791966
767,0.00033791966
768,0.00033791966
769,0.00057792343
770,0.0005939037
771,0.0006857018
772,0.00033791966
773,0.00033791966
774,0.00033791966
775,0.00033791966
776,0.00033791966
777,0.00068407686
778,0.0006684149
779,0.000827091
780,0.00033865852
781,0.00033865852
782,0.00033865852
783,0.00033865852
784,0.00033865852
785,0.000745302
786,0.0006742252
787,0.0008706307
788,0.00033940386
789,0.00033940386
790,0.00033940386
791,0.00033940386
792,0.00033940386
793,0.00054805126
794,0.0005683648
795,0.00064497214
796,0.00033747166
797,0.00033747166
798,0.00033747166
799,0.00033747166
800,0.00033747166
801,0.00054805126
802,0.0005683648
803,0.00064497214
804,0.00033747166
805,0.00033747166
806,0.00033747166
807,0.00033747166
808,0.00033747166
809,0.000745302
810,0.0006742252
811,0.0008706307
812,0.00033940386
813,0.00033940386
814,0.00033940386
815,0.00033940386
816,0.00033940386
817,0.000745302
818,0.0006742252
819,0.0008706307
820,0.00033940386
821,0.00033940386
822,0.00033940386
823,0.00033940386
824,0.00033940386
825,0.00068407686
826,0.0006684149
827,0.000827091
828,0.00033865852
829,0.00033865852
830,0.00033865852
831,0.00033865852
832,0.00033865852
833,0.00068407686
834,0.0006684149
835,0.000827091
836,0.00033865852
837,0.00033865852
838,0.00033865852
839,0.00033865852
840,0.00033865852
841,0.00068407686
842,0.0006684149
843,0.000827091
844,0.00033865852
845,0.00033865852
846,0.00033865852
847,0.00033865852
848,0.00033865852
849,0.00057692704
850,0.00058457995
851,0.0006826317
852,0.00033743677
853,0.00033743677
854,0.00033743677
855,0.00033743677
856,0.00033743677
857,0.00054805126
858,0.0005683648
859,0.00064497214
860,0.00033747166
861,0.00033747166
862,0.00033747166
863,0.00033747166
864,0.00033747166
865,0.00060984027
866,0.00061327254
867,0.0007300631
868,0.00033789358
869,0.00033789358
870,0.00033789358
871,0.00033789358
872,0.00033789358
873,0.00060798903
874,0.00062231976
875,0.0007294307
876,0.00033829565
877,0.00033829565
878,0.00033829565
879,0.00033829565
880,0.00033829565
881,0.0006441962
882,0.0006444553
883,0.00078115205
884,0.00033831727
885,0.00033831727
886,0.00033831727
887,0.00033831727
888,0.00033831727
889,0.0006805994
890,0.00064715615
891,0.0007856978
892,0.00033899397
893,0.00033899397
894,0.00033899397
895,0.00033899397
896,0.00033899397
897,0.00057692704
898,0.00058457995
899,0.0006826317
900,0.00033743677
901,0.00033743677
902,0.00033743677
903,0.00033743677
904,0.00033743677
905,0.00060798903
906,0.00062231976
907,0.0007294307
908,0.00033829565
909,0.00033829565
910,0.00033829565
911,0.00033829565
912,0.00033829565
913,0.00057692704
914,0.00058457995
915,0.0006826317
916,0.00033743677
917,0.00033743677
918,0.00033743677
919,0.00033743677
920,0.00033743677
921,0.00072787213
922,0.0006779368
923,0.00085003616
924,0.00033902013
925,0.00033902013
926,0.00033902013
927,0.00033902013
928,0.00033902013
929,0.0006441962
930,0.0006444553
931,0.00078115205
932,0.00033831727
933,0.00033831727
934,0.00033831727
935,0.00033831727
936,0.00033831727
937,0.0006441962
938,0.0006444553
939,0.00078115205
940,0.00033831727
941,0.00033831727
942,0.00033831727
943,0.00033831727
944,0.00033831727
945,0.00057792343
946,0.0005939037
947,0.0006857018
948,0.00033791966
949,0.00033791966
950,0.00033791966
951,0.00033791966
952,0.00033791966
953,0.00057692704
954,0.00058457995
955,0.0006826317
956,0.00033743677
957,0.00033743677
958,0.00033743677
959,0.00033743677
960,0.00033743677
961,0.00057792343
962,0.0005939037
963,0.0006857018
964,0.00033791966
965,0.00033791966
966,0.00033791966
967,0.00033791966
968,0.00033791966
969,0.00057692704
970,0.00058457995
971,0.0006826317
972,0.00033743677
973,0.00033743677
974,0.00033743677
975,0.00033743677
976,0.00033743677
977,0.00060984027
978,0.00061327254
979,0.0007300631
980,0.00033789358
981,0.00033789358
982,0.00033789358
983,0.00033789358
984,0.00033789358
985,0.0006441962
986,0.0006444553
987,0.00078115205
988,0.00033831727
989,0.00033831727
990,0.00033831727
991,0.00033831727
992,0.00033831727
993,0.0006441962
994,0.0006444553
995,0.00078115205
996,0.00033831727
997,0.00033831727
998,0.00033831727
999,0.00033831727
1000,0.00033831727
1001,0.00070358114
1002,0.0006491139
1003,0.0008684369
1004,0.00033733592
1005,0.00033733592
1006,0.00033733592
1007,0.00033733592
1008,0.00033733592
1009,0.00065391435
1010,0.00062408805
1011,0.00079343654
1012,0.0003373578
1013,0.0003373578
1014,0.0003373578
1015,0.0003373578
1016,0.0003373578
1017,0.000761888
1018,0.00067870674
1019,0.0009594917
1020,0.0003373322
1021,0.0003373322
1022,0.0003373322
1023,0.0003373322
1024,0.0003373322
1025,0.00065391435
1026,0.00062408805
1027,0.00079343654
1028,0.0003373578
1029,0.0003373578
1030,0.0003373578
1031,0.0003373578
1032,0.0003373578
1033,0.001081606
1034,0.0008876053
1035,0.0014424379
1036,0.00033901335
1037,0.00033901335
1038,0.00033901335
1039,0.00033901335
1040,0.00033901335
1041,0.0006441962
1042,0.0006444553
1043,0.00078115205
1044,0.00033831727
1045,0.00033831727
1046,0.00033831727
1047,0.00033831727
1048,0.00033831727
1049,0.0006441962
1050,0.0006444553
1051,0.00078115205
1052,0.00033831727
1053,0.00033831727
1054,0.00033831727
1055,0.00033831727
1056,0.00033831727
1057,0.00057692704
1058,0.00058457995
1059,0.0006826317
1060,0.00033743677
1061,0.00033743677
1062,0.00033743677
1063,0.00033743677
1064,0.00033743677
1065,0.00070358114
1066,0.0006491139
1067,0.0008684369
1068,0.00033733592
1069,0.00033733592
1070,0.00033733592
1071,0.00033733592
1072,0.00033733592
1073,0.0006441962
1074,0.0006444553
1075,0.00078115205
1076,0.00033831727
1077,0.00033831727
1078,0.00033831727
1079,0.00033831727
1080,0.00033831727
1081,0.000612018
1082,0.0006023096
1083,0.0007312761
1084,0.00033739675
1085,0.00033739675
1086,0.00033739675
1087,0.00033739675
1088,0.00033739675
1089,0.00070358114
1090,0.0006491139
1091,0.0008684369
1092,0.00033733592
1093,0.00033733592
1094,0.00033733592
1095,0.00033733592
1096,0.00033733592
1097,0.0006441962
1098,0.0006444553
1099,0.00078115205
1100,0.00033831727
1101,0.00033831727
1102,0.00033831727
1103,0.00033831727
1104,0.00033831727
1105,0.000612018
1106,0.0006023096
1107,0.0007312761
1108,0.00033739675
1109,0.00033739675
1110,0.00033739675
1111,0.00033739675
1112,0.00033739675
1113,0.00064908026
1114,0.00063468236
1115,0.000785989
1116,0.00033785668
1117,0.00033785668
1118,0.00033785668
1119,0.00033785668
1120,0.00033785668
1121,0.001221688
1122,0.00095626066
1123,0.0016687751
1124,0.00033910692
1125,0.00033910692
1126,0.00033910692
1127,0.00033910692
1128,0.00033910692
1129,0.0009838528
1130,0.00083928637
1131,0.0013206556
1132,0.00033841774
1133,0.00033841774
1134,0.00033841774
1135,0.00033841774
1136,0.00033841774
1137,0.0010607718
1138,0.0008639551
1139,0.0013388615
1140,0.00033930858
1141,0.00033930858
1142,0.00033930858
1143,0.00033930858
1144,0.00033930858
1145,0.000761888
1146,0.00067870674
1147,0.0009594917
1148,0.0003373322
1149,0.0003373322
1150,0.0003373322
1151,0.0003373322
1152,0.0003373322
1153,0.00057692704
1154,0.00058457995
1155,0.0006826317
1156,0.00033743677
1157,0.00033743677
1158,0.00033743677
1159,0.00033743677
1160,0.00033743677
1161,0.0007435179
1162,0.00070160907
1163,0.0009316466
1164,0.000338336
1165,0.000338336
1166,0.000338336
1167,0.000338336
1168,0.000338336
1169,0.0006441962
1170,0.0006444553
1171,0.00078115205
1172,0.00033831727
1173,0.00033831727
1174,0.00033831727
1175,0.00033831727
1176,0.00033831727
1177,0.00068407686
1178,0.0006684149
1179,0.000827091
1180,0.00033865852
1181,0.00033865852
1182,0.00033865852
1183,0.00033865852
1184,0.00033865852
1185,0.00057792343
1186,0.0005939037
1187,0.0006857018
1188,0.00033791966
1189,0.00033791966
1190,0.00033791966
1191,0.00033791966
1192,0.00033791966
1193,0.00060798903
1194,0.00062231976
1195,0.0007294307
1196,0.00033829565
1197,0.00033829565
1198,0.00033829565
1199,0.00033829565
1200,0.00033829565
1201,0.00064908026
1202,0.00063468236
1203,0.000785989
1204,0.00033785668
1205,0.00033785668
1206,0.00033785668
1207,0.00033785668
1208,0.00033785668
1209,0.0021785966
1210,0.0013712909
1211,0.0028927757
1212,0.0003423065
1213,0.0003423065
1214,0.0003423065
1215,0.0003423065
1216,0.0003423065
1217,0.0015747031
1218,0.0011893105
1219,0.0020388726
1220,0.0003413917
1221,0.0003413917
1222,0.0003413917
1223,0.0003413917
1224,0.0003413917
1225,0.0021785966
1226,0.0013712909
1227,0.0028927757
1228,0.0003423065
1229,0.0003423065
1230,0.0003423065
1231,0.0003423065
1232,0.0003423065
1233,0.0012642787
1234,0.001126326
1235,0.0017655812
1236,0.0003406808
1237,0.0003406808
1238,0.0003406808
1239,0.0003406808
1240,0.0003406808
1241,0.0010185539
1242,0.0010050983
1243,0.0013582524
1244,0.0003405686
1245,0.0003405686
1246,0.0003405686
1247,0.0003405686
1248,0.0003405686
1249,0.0010185539
1250,0.0010050983
1251,0.0013582524
1252,0.0003405686
1253,0.0003405686
1254,0.0003405686
1255,0.0003405686
1256,0.0003405686
1257,0.0010083661
1258,0.0010345544
1259,0.0014632068
1260,0.00033993705
1261,0.00033993705
1262,0.00033993705
1263,0.00033993705
1264,0.00033993705
1265,0.0011230411
1266,0.0010627876
1267,0.0015546735
1268,0.00034063062
1269,0.00034063062
1270,0.00034063062
1271,0.00034063062
1272,0.00034063062
1273,0.0012642787
1274,0.001126326
1275,0.0017655812
1276,0.0003406808
1277,0.0003406808
1278,0.0003406808
1279,0.0003406808
1280,0.0003406808
1281,0.0011230411
1282,0.0010627876
1283,0.0015546735
1284,0.00034063062
1285,0.00034063062
1286,0.00034063062
1287,0.00034063062
1288,0.00034063062
1289,0.0010185539
1290,0.0010050983
1291,0.0013582524
1292,0.0003405686
1293,0.0003405686
1294,0.0003405686
1295,0.0003405686
1296,0.0003405686
1297,0.0010863459
1298,0.0009877251
1299,0.0013035386
1300,0.00034101596
1301,0.00034101596
1302,0.00034101596
1303,0.00034101596
1304,0.00034101596
1305,0.0010863459
1306,0.0009877251
1307,0.0013035386
1308,0.00034101596
1309,0.00034101596
1310,0.00034101596
1311,0.00034101596
1312,0.00034101596
1313,0.0009298119
1314,0.000970903
1315,0.0013147221
1316,0.00033994205
1317,0.00033994205
1318,0.00033994205
1319,0.00033994205
1320,0.00033994205
1321,0.0024918567
1322,0.0014488753
1323,0.003190916
1324,0.00034379028
1325,0.00034379028
1326,0.00034379028
1327,0.00034379028
1328,0.00034379028
1329,0.0009298119
1330,0.000970903
1331,0.0013147221
1332,0.00033994205
1333,0.00033994205
1334,0.00033994205
1335,0.00033994205
1336,0.00033994205
1337,0.0012561608
1338,0.001170792
1339,0.0018796542
1340,0.0003399699
1341,0.0003399699
1342,0.0003399699
1343,0.0003399699
1344,0.0003399699
1345,0.0010863459
1346,0.0009877251
1347,0.0013035386
1348,0.00034101596
1349,0.00034101596
1350,0.00034101596
1351,0.00034101596
1352,0.00034101596
1353,0.0031334143
1354,0.0016713302
1355,0.004315819
1356,0.00034349906
1357,0.00034349906
1358,0.00034349906
1359,0.00034349906
1360,0.00034349906
1361,0.0009298119
1362,0.000970903
1363,0.0013147221
1364,0.00033994205
1365,0.00033994205
1366,0.00033994205
1367,0.00033994205
1368,0.00033994205
1369,0.001834899
1370,0.0012383532
1371,0.0023471732
1372,0.00034208383
1373,0.00034208383
1374,0.00034208383
1375,0.00034208383
1376,0.00034208383
1377,0.0011194086
1378,0.001098717
1379,0.0016419212
1380,0.00033994592
1381,0.00033994592
1382,0.00033994592
1383,0.00033994592
1384,0.00033994592
1385,0.0011194086
1386,0.001098717
1387,0.0016419212
1388,0.00033994592
1389,0.00033994592
1390,0.00033994592
1391,0.00033994592
1392,0.00033994592
1393,0.0011194086
1394,0.001098717
1395,0.0016419212
1396,0.00033994592
1397,0.00033994592
1398,0.00033994592
1399,0.00033994592
1400,0.00033994592
1401,0.0011230411
1402,0.0010627876
1403,0.0015546735
1404,0.00034063062
1405,0.00034063062
1406,0.00034063062
1407,0.00034063062
1408,0.00034063062
1409,0.0010185539
1410,0.0010050983
1411,0.0013582524
1412,0.0003405686
1413,0.0003405686
1414,0.0003405686
1415,0.0003405686
1416,0.0003405686
1417,0.0010863459
1418,0.0009877251
1419,0.0013035386
1420,0.00034101596
1421,0.00034101596
1422,0.00034101596
1423,0.00034101596
1424,0.00034101596
1425,0.0010185539
1426,0.0010050983
1427,0.0013582524
1428,0.0003405686
1429,0.0003405686
1430,0.0003405686
1431,0.0003405686
1432,0.0003405686
1433,0.0010185539
1434,0.0010050983
1435,0.0013582524
1436,0.0003405686
1437,0.0003405686
1438,0.0003405686
1439,0.0003405686
1440,0.0003405686
1441,0.0010863459
1442,0.0009877251
1443,0.0013035386
1444,0.00034101596
1445,0.00034101596
1446,0.00034101596
1447,0.00034101596
1448,0.00034101596
1449,0.0022311043
1450,0.0015455539
1451,0.003379449
1452,0.00034101156
1453,0.00034101156
1454,0.00034101156
1455,0.00034101156
1456,0.00034101156
1457,0.0016413758
1458,0.0012760455
1459,0.0023834298
1460,0.00034082518
1461,0.00034082518
1462,0.00034082518
1463,0.00034082518
1464,0.00034082518
1465,0.0010185539
1466,0.0010050983
1467,0.0013582524
1468,0.0003405686
1469,0.0003405686
1470,0.0003405686
1471,0.0003405686
1472,0.0003405686
1473,0.0011194086
1474,0.001098717
1475,0.0016419212
1476,0.00033994592
1477,0.00033994592
1478,0.00033994592
1479,0.00033994592
1480,0.00033994592
1481,0.0012561608
1482,0.001170792
1483,0.0018796542
1484,0.0003399699
1485,0.0003399699
1486,0.0003399699
1487,0.0003399699
1488,0.0003399699
1489,0.0011194086
1490,0.001098717
1491,0.0016419212
1492,0.00033994592
1493,0.00033994592
1494,0.00033994592
1495,0.00033994592
1496,0.00033994592
1497,0.0011194086
1498,0.001098717
1499,0.0016419212
1500,0.00033994592
1501,0.00033994592
1502,0.00033994592
1503,0.00033994592
1504,0.00033994592
